path,label
/media/Data1/msad_dataset/vitl/rgb/Normal/highway16__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway16__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway16__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway17__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway18__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway19__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway20__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway21__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway22__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway23__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway24__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/highway25__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall1__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall2__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall3__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall4__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall5__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall6__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall7__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall8__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall9__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall10__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall11__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall12__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall13__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall14__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall15__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall16__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall17__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall18__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall19__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall20__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall21__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall22__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall23__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall24__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall25__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__4.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__5.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__6.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__7.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__8.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall26__9.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall27__0.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall27__1.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall27__2.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall27__3.npy,Normal
/media/Data1/msad_dataset/vitl/rgb/Normal/mall27__4.npy,Normal
