path,label
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_025__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_029__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_031__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_033__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_035__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_036__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_037__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_041__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_042__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_044__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_046__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_048__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_049__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_051__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_054__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_060__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_062__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_063__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_066__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_067__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_068__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_069__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_070__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_073__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/01_083__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_002__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_004__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_005__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_006__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_010__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_011__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_013__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/02_014__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_001__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_003__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_004__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/03_006__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__0.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__1.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__2.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__3.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__4.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__5.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__6.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__7.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__8.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_001__9.npy,normal
/media/Data1/shang_dataset/vitl/rgb/normal/04_003__0.npy,normal
